Time,Dominant Emotion,All Emotions
18:20:15,happy,"{'angry': np.float32(6.123099), 'disgust': np.float32(0.00054742297), 'fear': np.float32(0.9745697), 'happy': np.float32(57.262993), 'sad': np.float32(7.4392715), 'surprise': np.float32(0.0009927477), 'neutral': np.float32(28.198519)}"
18:20:15,happy,"{'angry': np.float32(6.123099), 'disgust': np.float32(0.00054742297), 'fear': np.float32(0.9745697), 'happy': np.float32(57.262993), 'sad': np.float32(7.4392715), 'surprise': np.float32(0.0009927477), 'neutral': np.float32(28.198519)}"
18:20:15,neutral,"{'angry': np.float32(1.0346247), 'disgust': np.float32(0.0029401106), 'fear': np.float32(10.356225), 'happy': np.float32(27.135706), 'sad': np.float32(25.991623), 'surprise': np.float32(0.027095307), 'neutral': np.float32(35.45179)}"
18:20:15,neutral,"{'angry': np.float32(1.0346247), 'disgust': np.float32(0.0029401106), 'fear': np.float32(10.356225), 'happy': np.float32(27.135706), 'sad': np.float32(25.991623), 'surprise': np.float32(0.027095307), 'neutral': np.float32(35.45179)}"
18:20:16,neutral,"{'angry': np.float32(0.037808124), 'disgust': np.float32(1.6242306e-07), 'fear': np.float32(0.0353847), 'happy': np.float32(0.010480299), 'sad': np.float32(0.3966465), 'surprise': np.float32(0.00030557654), 'neutral': np.float32(99.51937)}"
18:20:16,neutral,"{'angry': np.float32(0.43130872), 'disgust': np.float32(0.00012247755), 'fear': np.float32(1.1874379), 'happy': np.float32(0.03470472), 'sad': np.float32(6.7025685), 'surprise': np.float32(0.0011501054), 'neutral': np.float32(91.64271)}"
18:20:16,neutral,"{'angry': np.float32(0.43130872), 'disgust': np.float32(0.00012247755), 'fear': np.float32(1.1874379), 'happy': np.float32(0.03470472), 'sad': np.float32(6.7025685), 'surprise': np.float32(0.0011501054), 'neutral': np.float32(91.64271)}"
18:20:16,neutral,"{'angry': np.float32(0.08399136), 'disgust': np.float32(1.177013e-06), 'fear': np.float32(0.043516215), 'happy': np.float32(0.007345526), 'sad': np.float32(0.46781817), 'surprise': np.float32(0.0004058862), 'neutral': np.float32(99.39692)}"
18:20:16,neutral,"{'angry': np.float32(0.044782523), 'disgust': np.float32(2.4372753e-07), 'fear': np.float32(0.029422896), 'happy': np.float32(0.008160757), 'sad': np.float32(0.60317886), 'surprise': np.float32(0.0009443923), 'neutral': np.float32(99.31351)}"
18:20:16,neutral,"{'angry': np.float32(0.044782523), 'disgust': np.float32(2.4372753e-07), 'fear': np.float32(0.029422896), 'happy': np.float32(0.008160757), 'sad': np.float32(0.60317886), 'surprise': np.float32(0.0009443923), 'neutral': np.float32(99.31351)}"
18:20:16,neutral,"{'angry': np.float32(0.60331285), 'disgust': np.float32(0.00011066587), 'fear': np.float32(0.6759994), 'happy': np.float32(0.075260825), 'sad': np.float32(7.8622932), 'surprise': np.float32(0.00039476124), 'neutral': np.float32(90.78263)}"
18:20:16,neutral,"{'angry': np.float32(0.054489233), 'disgust': np.float32(1.5827044e-07), 'fear': np.float32(0.040290724), 'happy': np.float32(0.006522946), 'sad': np.float32(0.7961436), 'surprise': np.float32(0.00041108782), 'neutral': np.float32(99.10214)}"
18:20:16,neutral,"{'angry': np.float32(0.054489233), 'disgust': np.float32(1.5827044e-07), 'fear': np.float32(0.040290724), 'happy': np.float32(0.006522946), 'sad': np.float32(0.7961436), 'surprise': np.float32(0.00041108782), 'neutral': np.float32(99.10214)}"
18:20:16,neutral,"{'angry': np.float32(1.0291123), 'disgust': np.float32(0.00060518034), 'fear': np.float32(1.2137353), 'happy': np.float32(0.048096385), 'sad': np.float32(6.2442303), 'surprise': np.float32(0.0060168123), 'neutral': np.float32(91.458206)}"
18:20:16,neutral,"{'angry': np.float32(1.0291123), 'disgust': np.float32(0.00060518034), 'fear': np.float32(1.2137353), 'happy': np.float32(0.048096385), 'sad': np.float32(6.2442303), 'surprise': np.float32(0.0060168123), 'neutral': np.float32(91.458206)}"
18:20:16,neutral,"{'angry': np.float32(0.77879375), 'disgust': np.float32(9.973803e-06), 'fear': np.float32(0.09140283), 'happy': np.float32(0.0033569387), 'sad': np.float32(2.7387812), 'surprise': np.float32(0.00014894357), 'neutral': np.float32(96.387505)}"
18:20:16,neutral,"{'angry': np.float32(0.16436678), 'disgust': np.float32(5.954466e-07), 'fear': np.float32(0.032249928), 'happy': np.float32(0.0020496866), 'sad': np.float32(0.6230776), 'surprise': np.float32(9.62672e-05), 'neutral': np.float32(99.17816)}"
18:20:16,neutral,"{'angry': np.float32(0.16436678), 'disgust': np.float32(5.954466e-07), 'fear': np.float32(0.032249928), 'happy': np.float32(0.0020496866), 'sad': np.float32(0.6230776), 'surprise': np.float32(9.62672e-05), 'neutral': np.float32(99.17816)}"
18:20:16,neutral,"{'angry': np.float32(0.047817767), 'disgust': np.float32(4.2806496e-09), 'fear': np.float32(0.006537384), 'happy': np.float32(0.0021820967), 'sad': np.float32(0.31635875), 'surprise': np.float32(0.00014859853), 'neutral': np.float32(99.62696)}"
18:20:16,neutral,"{'angry': np.float32(0.16600166), 'disgust': np.float32(1.4410643e-08), 'fear': np.float32(0.041745752), 'happy': np.float32(0.0005869568), 'sad': np.float32(1.1205517), 'surprise': np.float32(1.6493696e-05), 'neutral': np.float32(98.6711)}"
18:20:16,neutral,"{'angry': np.float32(0.16600166), 'disgust': np.float32(1.4410643e-08), 'fear': np.float32(0.041745752), 'happy': np.float32(0.0005869568), 'sad': np.float32(1.1205517), 'surprise': np.float32(1.6493696e-05), 'neutral': np.float32(98.6711)}"
18:20:17,neutral,"{'angry': np.float32(0.1248104), 'disgust': np.float32(1.7010295e-09), 'fear': np.float32(0.0025569377), 'happy': np.float32(0.0012889575), 'sad': np.float32(0.4459923), 'surprise': np.float32(2.1027963e-05), 'neutral': np.float32(99.42533)}"
18:20:17,neutral,"{'angry': np.float32(0.1248104), 'disgust': np.float32(1.7010295e-09), 'fear': np.float32(0.0025569377), 'happy': np.float32(0.0012889575), 'sad': np.float32(0.4459923), 'surprise': np.float32(2.1027963e-05), 'neutral': np.float32(99.42533)}"
18:20:17,neutral,"{'angry': np.float32(0.026889492), 'disgust': np.float32(1.6976401e-06), 'fear': np.float32(0.14775293), 'happy': np.float32(3.8097024), 'sad': np.float32(1.7928807), 'surprise': np.float32(0.020252123), 'neutral': np.float32(94.20252)}"
18:20:17,neutral,"{'angry': np.float32(0.036836192), 'disgust': np.float32(3.3957066e-11), 'fear': np.float32(0.008502932), 'happy': np.float32(0.032169983), 'sad': np.float32(0.7936762), 'surprise': np.float32(0.000145179), 'neutral': np.float32(99.12867)}"
18:20:17,neutral,"{'angry': np.float32(0.036836192), 'disgust': np.float32(3.3957066e-11), 'fear': np.float32(0.008502932), 'happy': np.float32(0.032169983), 'sad': np.float32(0.7936762), 'surprise': np.float32(0.000145179), 'neutral': np.float32(99.12867)}"
18:20:17,neutral,"{'angry': np.float32(0.18105239), 'disgust': np.float32(7.424784e-10), 'fear': np.float32(0.03283454), 'happy': np.float32(0.092708364), 'sad': np.float32(2.199096), 'surprise': np.float32(0.0006398282), 'neutral': np.float32(97.493675)}"
18:20:17,neutral,"{'angry': np.float32(0.18105239), 'disgust': np.float32(7.424784e-10), 'fear': np.float32(0.03283454), 'happy': np.float32(0.092708364), 'sad': np.float32(2.199096), 'surprise': np.float32(0.0006398282), 'neutral': np.float32(97.493675)}"
18:20:17,neutral,"{'angry': np.float32(0.08934214), 'disgust': np.float32(7.666708e-09), 'fear': np.float32(0.013297398), 'happy': np.float32(0.11297696), 'sad': np.float32(1.7270668), 'surprise': np.float32(0.0003942644), 'neutral': np.float32(98.05693)}"
18:20:17,neutral,"{'angry': np.float32(0.02115737), 'disgust': np.float32(4.3195325e-10), 'fear': np.float32(0.0049917707), 'happy': np.float32(0.025480606), 'sad': np.float32(0.5253435), 'surprise': np.float32(0.00010392071), 'neutral': np.float32(99.42293)}"
18:20:17,neutral,"{'angry': np.float32(0.02115737), 'disgust': np.float32(4.3195325e-10), 'fear': np.float32(0.0049917707), 'happy': np.float32(0.025480606), 'sad': np.float32(0.5253435), 'surprise': np.float32(0.00010392071), 'neutral': np.float32(99.42293)}"
18:20:17,neutral,"{'angry': np.float32(0.050761178), 'disgust': np.float32(8.341115e-09), 'fear': np.float32(0.01055295), 'happy': np.float32(0.06401901), 'sad': np.float32(1.2010245), 'surprise': np.float32(0.0001071195), 'neutral': np.float32(98.67354)}"
18:20:17,neutral,"{'angry': np.float32(0.050761178), 'disgust': np.float32(8.341115e-09), 'fear': np.float32(0.01055295), 'happy': np.float32(0.06401901), 'sad': np.float32(1.2010245), 'surprise': np.float32(0.0001071195), 'neutral': np.float32(98.67354)}"
18:20:17,neutral,"{'angry': np.float32(0.03165112), 'disgust': np.float32(1.0352539e-10), 'fear': np.float32(0.00535862), 'happy': np.float32(0.036237836), 'sad': np.float32(0.8888697), 'surprise': np.float32(4.9622744e-05), 'neutral': np.float32(99.037834)}"
18:20:17,neutral,"{'angry': np.float32(0.020075541), 'disgust': np.float32(7.669594e-11), 'fear': np.float32(0.004225519), 'happy': np.float32(0.04813117), 'sad': np.float32(0.72817254), 'surprise': np.float32(5.018076e-05), 'neutral': np.float32(99.19934)}"
18:20:17,neutral,"{'angry': np.float32(0.005194423), 'disgust': np.float32(5.8113486e-13), 'fear': np.float32(0.00047070076), 'happy': np.float32(0.0011373467), 'sad': np.float32(0.073901825), 'surprise': np.float32(6.069459e-06), 'neutral': np.float32(99.91929)}"
18:20:17,neutral,"{'angry': np.float32(0.005194423), 'disgust': np.float32(5.8113486e-13), 'fear': np.float32(0.00047070076), 'happy': np.float32(0.0011373467), 'sad': np.float32(0.073901825), 'surprise': np.float32(6.069459e-06), 'neutral': np.float32(99.91929)}"
18:20:18,neutral,"{'angry': np.float32(0.0041312696), 'disgust': np.float32(4.438239e-13), 'fear': np.float32(0.0004977759), 'happy': np.float32(0.0006964831), 'sad': np.float32(0.07127731), 'surprise': np.float32(7.6283964e-06), 'neutral': np.float32(99.92339)}"
18:20:18,neutral,"{'angry': np.float32(0.004829765), 'disgust': np.float32(1.015318e-14), 'fear': np.float32(0.00041799422), 'happy': np.float32(5.7972375e-05), 'sad': np.float32(0.056775536), 'surprise': np.float32(1.2588785e-06), 'neutral': np.float32(99.93791)}"
18:20:18,neutral,"{'angry': np.float32(0.004829765), 'disgust': np.float32(1.015318e-14), 'fear': np.float32(0.00041799422), 'happy': np.float32(5.7972375e-05), 'sad': np.float32(0.056775536), 'surprise': np.float32(1.2588785e-06), 'neutral': np.float32(99.93791)}"
18:20:18,neutral,"{'angry': np.float32(0.006779259), 'disgust': np.float32(8.932923e-15), 'fear': np.float32(0.00011699688), 'happy': np.float32(6.433746e-05), 'sad': np.float32(0.03483554), 'surprise': np.float32(8.777606e-07), 'neutral': np.float32(99.9582)}"
18:20:18,neutral,"{'angry': np.float32(0.06557652), 'disgust': np.float32(8.4440375e-09), 'fear': np.float32(0.035623938), 'happy': np.float32(0.016288966), 'sad': np.float32(1.1666418), 'surprise': np.float32(0.00060145865), 'neutral': np.float32(98.71526)}"
18:20:18,neutral,"{'angry': np.float32(0.06557652), 'disgust': np.float32(8.4440375e-09), 'fear': np.float32(0.035623938), 'happy': np.float32(0.016288966), 'sad': np.float32(1.1666418), 'surprise': np.float32(0.00060145865), 'neutral': np.float32(98.71526)}"
18:20:18,neutral,"{'angry': np.float32(0.043706805), 'disgust': np.float32(1.4227677e-09), 'fear': np.float32(0.025425298), 'happy': np.float32(0.010440534), 'sad': np.float32(1.083117), 'surprise': np.float32(0.00046190864), 'neutral': np.float32(98.836845)}"
18:20:18,neutral,"{'angry': np.float32(0.043706805), 'disgust': np.float32(1.4227677e-09), 'fear': np.float32(0.025425298), 'happy': np.float32(0.010440534), 'sad': np.float32(1.083117), 'surprise': np.float32(0.00046190864), 'neutral': np.float32(98.836845)}"
18:20:18,neutral,"{'angry': np.float32(0.14528263), 'disgust': np.float32(2.1138726e-06), 'fear': np.float32(0.5291173), 'happy': np.float32(0.38954094), 'sad': np.float32(5.9642096), 'surprise': np.float32(0.01389116), 'neutral': np.float32(92.95796)}"
18:20:18,neutral,"{'angry': np.float32(0.0284144), 'disgust': np.float32(3.0568637e-09), 'fear': np.float32(0.010266861), 'happy': np.float32(0.08237265), 'sad': np.float32(1.342586), 'surprise': np.float32(0.00033105377), 'neutral': np.float32(98.536026)}"
18:20:18,neutral,"{'angry': np.float32(0.0284144), 'disgust': np.float32(3.0568637e-09), 'fear': np.float32(0.010266861), 'happy': np.float32(0.08237265), 'sad': np.float32(1.342586), 'surprise': np.float32(0.00033105377), 'neutral': np.float32(98.536026)}"
18:20:18,neutral,"{'angry': np.float32(0.018560344), 'disgust': np.float32(2.7158212e-10), 'fear': np.float32(0.004563102), 'happy': np.float32(0.010200865), 'sad': np.float32(0.46627754), 'surprise': np.float32(0.00014613627), 'neutral': np.float32(99.50026)}"
18:20:18,neutral,"{'angry': np.float32(0.32675835), 'disgust': np.float32(3.4479035e-07), 'fear': np.float32(1.8401414), 'happy': np.float32(0.23844084), 'sad': np.float32(11.755018), 'surprise': np.float32(0.039845183), 'neutral': np.float32(85.7998)}"
18:20:18,neutral,"{'angry': np.float32(0.32675835), 'disgust': np.float32(3.4479035e-07), 'fear': np.float32(1.8401414), 'happy': np.float32(0.23844084), 'sad': np.float32(11.755018), 'surprise': np.float32(0.039845183), 'neutral': np.float32(85.7998)}"
18:20:18,neutral,"{'angry': np.float32(0.028389798), 'disgust': np.float32(1.2878076e-10), 'fear': np.float32(0.008875283), 'happy': np.float32(0.022268945), 'sad': np.float32(0.41903782), 'surprise': np.float32(0.00069458864), 'neutral': np.float32(99.52073)}"
18:20:18,neutral,"{'angry': np.float32(0.021735111), 'disgust': np.float32(4.746797e-09), 'fear': np.float32(0.050069217), 'happy': np.float32(0.31237057), 'sad': np.float32(0.83459204), 'surprise': np.float32(0.020171707), 'neutral': np.float32(98.76106)}"
18:20:19,neutral,"{'angry': np.float32(0.021735111), 'disgust': np.float32(4.746797e-09), 'fear': np.float32(0.050069217), 'happy': np.float32(0.31237057), 'sad': np.float32(0.83459204), 'surprise': np.float32(0.020171707), 'neutral': np.float32(98.76106)}"
18:20:19,neutral,"{'angry': np.float32(0.033276375), 'disgust': np.float32(4.1416943e-08), 'fear': np.float32(0.05912506), 'happy': np.float32(0.16406964), 'sad': np.float32(0.95730406), 'surprise': np.float32(0.008757059), 'neutral': np.float32(98.77747)}"
18:20:19,neutral,"{'angry': np.float32(0.004902174), 'disgust': np.float32(4.862534e-10), 'fear': np.float32(0.016049564), 'happy': np.float32(0.106830776), 'sad': np.float32(0.19251487), 'surprise': np.float32(0.011054882), 'neutral': np.float32(99.66865)}"
18:20:19,neutral,"{'angry': np.float32(0.004902174), 'disgust': np.float32(4.862534e-10), 'fear': np.float32(0.016049564), 'happy': np.float32(0.106830776), 'sad': np.float32(0.19251487), 'surprise': np.float32(0.011054882), 'neutral': np.float32(99.66865)}"
18:20:19,neutral,"{'angry': np.float32(0.021001322), 'disgust': np.float32(1.773196e-11), 'fear': np.float32(0.034751337), 'happy': np.float32(0.0011726328), 'sad': np.float32(0.47667077), 'surprise': np.float32(0.00019011348), 'neutral': np.float32(99.46622)}"
18:20:19,neutral,"{'angry': np.float32(0.021001322), 'disgust': np.float32(1.773196e-11), 'fear': np.float32(0.034751337), 'happy': np.float32(0.0011726328), 'sad': np.float32(0.47667077), 'surprise': np.float32(0.00019011348), 'neutral': np.float32(99.46622)}"
18:20:19,neutral,"{'angry': np.float32(0.050853327), 'disgust': np.float32(3.8574967e-07), 'fear': np.float32(0.27530536), 'happy': np.float32(0.22648871), 'sad': np.float32(0.95271647), 'surprise': np.float32(0.013657012), 'neutral': np.float32(98.48099)}"
18:20:19,neutral,"{'angry': np.float32(0.014423433), 'disgust': np.float32(3.1542697e-08), 'fear': np.float32(0.100915164), 'happy': np.float32(0.08773035), 'sad': np.float32(0.4673025), 'surprise': np.float32(0.00235552), 'neutral': np.float32(99.32727)}"
18:20:19,neutral,"{'angry': np.float32(0.018867182), 'disgust': np.float32(2.578936e-08), 'fear': np.float32(0.033622056), 'happy': np.float32(0.14467737), 'sad': np.float32(0.25405163), 'surprise': np.float32(0.0019012665), 'neutral': np.float32(99.54688)}"
18:20:19,neutral,"{'angry': np.float32(0.04874975), 'disgust': np.float32(5.6354916e-09), 'fear': np.float32(0.20868309), 'happy': np.float32(0.11352873), 'sad': np.float32(0.447452), 'surprise': np.float32(0.013327783), 'neutral': np.float32(99.16826)}"
18:20:19,neutral,"{'angry': np.float32(0.04874975), 'disgust': np.float32(5.6354916e-09), 'fear': np.float32(0.20868309), 'happy': np.float32(0.11352873), 'sad': np.float32(0.447452), 'surprise': np.float32(0.013327783), 'neutral': np.float32(99.16826)}"
18:20:19,neutral,"{'angry': np.float32(0.020390801), 'disgust': np.float32(1.8553514e-09), 'fear': np.float32(0.8300189), 'happy': np.float32(0.09371021), 'sad': np.float32(1.5117354), 'surprise': np.float32(0.057628743), 'neutral': np.float32(97.48652)}"
18:20:19,neutral,"{'angry': np.float32(0.020390801), 'disgust': np.float32(1.8553514e-09), 'fear': np.float32(0.8300189), 'happy': np.float32(0.09371021), 'sad': np.float32(1.5117354), 'surprise': np.float32(0.057628743), 'neutral': np.float32(97.48652)}"
18:20:19,neutral,"{'angry': np.float32(0.041510362), 'disgust': np.float32(1.249933e-09), 'fear': np.float32(0.06729486), 'happy': np.float32(0.024410754), 'sad': np.float32(0.2760748), 'surprise': np.float32(0.0046242275), 'neutral': np.float32(99.58609)}"
18:20:19,neutral,"{'angry': np.float32(0.1563584), 'disgust': np.float32(4.5087663e-06), 'fear': np.float32(0.26073587), 'happy': np.float32(1.0609941), 'sad': np.float32(1.7704775), 'surprise': np.float32(0.036926307), 'neutral': np.float32(96.7145)}"
